OID_,Aspect,Slope,Elevation,Mean,CV,Trend,Solar,Cover_1972,Cover_2008,1972B,1972T,1972S,1972O,1972C,2008T,2008S,2008B,2008O,2008C,Texpand,Sexpand,Bexpand,Oexpand,X,Y
1320,1.16317,12.66629,3474.34814,0.0734775,1.328976068,-0.008593322,24.52691,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,450905,4433988
1341,173.56708,10.12289,3474.56494,0.08863083,0.863379567,0.004123462,27.30203,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449464,4433646
1543,342.9967,7.21727,3475.55591,0.01058167,2.317974867,-0.003545105,25.81935,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449933,4434588
416,47.07526,8.14907,3475.79175,0.14127833,1.047861902,-0.011583007,25.14305,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449707,4434636
749,53.40176,4.57356,3475.90308,0.09387833,1.513907195,-0.005959021,25.94849,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451723,4434113
1678,302.4794,5.9642,3476.3772,0.004085,2.723539065,-0.001044895,26.60596,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452562,4434289
284,234.19418,31.22286,3476.45483,0.05431583,1.564912782,-0.010176748,27.07126,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446781,4432014
757,355.33307,14.5497,3476.98413,0.05462917,2.273512375,0.002308776,23.65777,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451100,4433975
132,177.68288,5.17544,3477.20923,0.06718833,1.901573974,-0.009582448,27.10581,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450369,4433844
933,168.69342,35.67872,3477.40015,0.05206417,1.266752582,-0.005751713,24.41891,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446616,4435725
1601,225.23743,5.79538,3477.93018,0.00403333,2.826896669,-0.001061888,27.34057,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449723,4433608
1731,335.28363,9.74844,3478.67993,0.07114667,1.263807828,-0.01236035,25.13803,B,S,1,0,0,0,0,0,1,0,0,0,0,1,-1,0,446205,4434925
1594,345.04971,6.86976,3478.78223,0.4511925,0.614929419,-0.048196818,25.21218,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446045,4434822
316,233.98877,4.49859,3479.50928,0.00412,2.861742844,-0.001063287,27.01069,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452561,4434213
777,306.30872,11.40098,3479.67188,0.00402333,2.669089979,-0.001026014,26.15931,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452614,4434327
1533,0.70685,3.89159,3479.74097,0.00369833,2.993399957,-0.001044615,26.1451,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,451624,4434175
110,69.66749,16.52761,3479.85254,0.39708917,0.784437941,-0.021799336,23.84049,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450481,4434449
1192,169.19479,35.99177,3479.85938,0.04051,1.397796729,-0.009028601,24.7806,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446434,4435672
1436,154.64244,12.73423,3480.31396,0.00396667,2.986752377,-0.001054196,26.86558,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449980,4433565
986,43.76313,14.15526,3480.55859,0.0102,2.203177109,0.000625804,23.42388,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450347,4434679
23,127.40263,5.87585,3481.67993,0.17710917,0.652640075,-0.007594161,26.40008,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448329,4431983
1328,197.38814,25.08409,3482.1958,0.40310833,0.934394969,-0.071780979,27.66092,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449170,4433758
941,202.68111,12.80947,3482.41187,0.03650917,1.345880913,-0.005839056,27.28573,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447789,4433725
149,180.0112,8.8771,3483.39038,0.0791075,1.616624381,-0.01538549,27.38696,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450384,4433900
1095,168.6506,4.21711,3483.99463,0.0429675,1.573254176,-0.004143881,27.11059,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,450415,4433907
375,153.68086,29.5953,3483.99902,0.46767667,0.735445944,-0.067502797,25.3899,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,448285,4433801
1185,54.91313,12.52316,3484.12109,0.07573,1.684712366,-0.003555035,24.24253,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450558,4434163
1565,344.03976,10.87141,3484.27246,0.003685,2.866344265,-0.001002797,25.27567,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451266,4433984
188,79.57722,4.05813,3484.35815,0.00423167,2.833508786,-0.001143357,26.10214,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451634,4434110
334,9.80152,18.88212,3484.53394,0.10489333,0.701527319,-0.001428601,22.87647,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448594,4434779
1639,154.59393,9.55877,3484.54468,0.06854333,1.472193765,-0.009993706,26.92236,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450241,4433850
442,12.26278,32.35902,3485.13428,0.11966583,0.812452718,-0.006258846,15.9934,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446599,4434849
260,345.91483,14.22736,3485.76709,0.0038675,2.778917667,-0.001002762,24.62732,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451468,4434085
861,176.40973,9.88268,3485.85596,0.0039325,2.955115396,-0.001042203,27.38448,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449936,4433585
1425,185.33482,3.13739,3486.02563,0.28227833,0.819258494,-0.010546993,26.98488,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,450187,4433822
1049,140.2421,12.75214,3486.28198,0.18212583,1.025870307,-0.015566399,26.41741,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450101,4433730
854,116.39298,0.75925,3486.52515,0.16720167,0.867483519,-0.013844615,26.58767,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450199,4433836
1783,192.3264,11.50967,3486.55664,0.014795,2.508087515,-0.005035594,27.54684,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451542,4433797
90,76.90913,10.71403,3487.00244,0.25290917,0.566642606,-0.010148357,24.23405,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,450504,4434309
1805,0.84131,8.5106,3487.0752,0.0035675,3.260489818,-0.000948357,25.38136,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451988,4433925
543,137.65698,12.98079,3487.13623,0.054265,2.065995442,-0.008828741,26.30099,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448496,4432106
1059,171.08086,6.93539,3487.24023,0.06077083,1.564154042,-0.005766469,27.16589,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450293,4433894
1227,12.03463,11.33414,3487.31445,0.00414833,2.75902895,-0.001069441,24.65265,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451784,4433976
84,204.42444,22.29384,3487.5498,0.06093833,1.162813781,-0.006614126,27.55554,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447674,4433825
740,68.47663,26.89624,3487.60718,0.71353667,0.592503653,-0.080266084,20.30306,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447273,4433613
18,74.35102,21.97756,3487.99634,0.16087917,0.653350191,-0.00729458,21.88949,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446301,4431579
1475,178.71935,7.00572,3488.35962,0.14586417,0.979821447,-0.007598217,27.27189,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,451413,4433824
1253,184.99518,37.22853,3488.63013,0.0124375,2.17818733,-0.004047797,25.95764,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448873,4433664
949,200.76587,7.11631,3488.9856,0.00386083,2.915097624,-0.001020874,27.47532,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,449925,4433609
695,195.32855,28.30837,3489.14551,0.02601417,1.591986666,-0.002428287,27.05622,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447718,4433813
79,163.86327,8.52684,3489.18872,0.05678417,2.018869696,-0.013132133,27.06512,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448458,4432100
1030,47.53223,19.20793,3489.99365,0.78664667,0.30745168,-0.022382378,21.74319,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444642,4432042
129,32.21679,7.49362,3490.44287,0.0111925,2.267145153,0.000898706,25.32377,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451624,4434037
1577,75.29565,15.19728,3490.6792,0.152875,1.104714913,-0.017744545,23.93595,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,448625,4432316
1112,322.30502,4.78707,3491.08203,0.17891333,0.858234811,-0.015664545,25.79419,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446215,4434848
1187,148.09245,13.77426,3491.1167,0.22224333,0.856010544,-0.012285944,26.61669,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,451097,4433732
234,122.63455,7.12505,3491.32007,0.02382917,1.897420409,0.004013671,26.3177,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450043,4433697
428,115.60181,11.72805,3491.36475,0.17905083,0.911497499,-0.006212972,25.64975,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450086,4433759
1149,11.69989,6.48198,3491.53784,0.0111925,2.267145153,0.000898706,25.63253,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451630,4434021
1139,265.88773,12.39877,3491.8877,0.71100333,0.449265058,-0.030975175,26.82624,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444918,4432933
1307,113.71374,16.5305,3492.61938,0.039115,3.047099779,0.009004476,24.91831,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,451948,4433821
1588,49.23226,10.26148,3492.85498,0.11377417,1.4308451,-0.00521465,24.75849,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,449461,4434791
313,74.56519,12.63434,3493.23779,0.1342125,1.073282998,-0.012779126,24.50705,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,450474,4434312
780,219.82736,6.86012,3493.35669,0.00385833,2.798001365,-0.001012797,27.49486,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450553,4433939
947,54.28197,5.59002,3493.49731,0.26922583,0.837755043,-0.014783671,25.65199,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449492,4434727
627,141.8322,7.7446,3493.68848,0.06173,1.459808679,-0.007984196,26.69233,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450281,4433948
915,324.75662,14.65372,3494.28564,0.125655,1.036417341,-0.004875874,25.12397,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446899,4434881
47,82.82165,23.73405,3494.8667,0.6873425,0.547859732,-0.075280245,21.57648,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445989,4432112
484,164.29335,39.33727,3495.18799,0.0665425,1.068041996,-0.007107587,23.91514,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446800,4435798
1114,139.75577,9.16474,3495.90479,0.08813667,1.198529387,-0.013043846,26.6084,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450356,4433990
108,51.80738,9.50036,3495.94629,0.14300167,1.068678548,-0.001239371,24.92264,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449457,4434761
418,221.82971,3.24481,3496.53125,0.01106167,2.289326921,0.001013916,27.06494,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451389,4433883
938,195.02606,17.55406,3497.5,0.00652333,2.31665678,-0.001507413,27.44678,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,447586,4433870
1096,345.70618,13.4138,3497.58521,0.00379333,2.769506594,-0.000983287,24.81402,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451468,4434023
1571,93.64931,9.09976,3497.65259,0.170485,1.260006412,-0.008016434,25.55318,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,450686,4433950
1704,4.96867,15.47945,3498.42383,0.00350167,2.880493889,-0.000948601,23.86495,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451041,4433902
911,354.0285,34.16172,3498.80762,0.12539667,0.776807705,-0.017641608,18.79311,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,448371,4432624
1403,225.40215,13.45272,3499.41089,0.00370417,2.751693429,-0.000980245,28.03455,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451708,4433671
150,187.79103,9.9777,3499.57007,0.02329,2.33532371,0.002837413,27.59534,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451496,4433881
154,334.39697,14.91562,3499.80078,0.02448583,1.541156136,-0.004220245,24.89298,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,448776,4434725
1043,157.8047,24.15619,3499.88647,0.05043167,1.263374093,-0.00110993,26.21589,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448947,4433686
258,162.17709,11.00764,3499.96313,0.01799667,2.833282104,-0.006514266,27.09493,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,448501,4432188
559,337.2933,9.70353,3500.41968,0.00345083,2.827952662,-0.000908007,25.62372,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450005,4434466
674,192.03203,40.77411,3500.5105,0.0279075,1.747493379,-0.00955542,25.79418,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447983,4431970
1483,178.60672,11.38898,3501.19922,0.00397,2.780713301,-0.001063497,27.51867,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451807,4433622
494,178.80751,24.96489,3501.8252,0.02601417,1.591986666,-0.002428287,26.82061,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447726,4433832
314,1.81621,2.81129,3502.07935,0.0044425,2.611231659,-0.001073811,26.31135,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451561,4433962
394,350.64996,18.24952,3502.30908,0.71035167,0.542781133,-0.031652867,23.07858,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444719,4432011
1233,1.24108,36.25448,3502.8042,0.2127575,0.605430142,-0.02639528,17.88084,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447879,4434909
353,16.47647,9.49225,3503.12158,0.12027917,1.314523452,-0.010276049,25.00817,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,449793,4434389
1348,1.65702,13.24298,3503.32422,0.0038325,2.771821531,-0.000987937,24.28956,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451862,4433867
1086,358.81015,3.99311,3504.55054,0.19218583,0.79317135,-0.005829406,25.51186,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444522,4432059
898,321.09402,26.57335,3504.68335,0.15872333,0.47185572,-0.003475874,22.30996,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444452,4431980
1642,210.78728,40.96096,3505.57764,0.01235167,2.806676261,-0.004424266,26.20741,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448828,4433699
883,338.10425,14.93256,3505.74683,0.00332667,2.816564191,-0.000874056,24.77183,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450096,4434499
814,340.98495,8.66972,3505.98535,0.19218583,0.79317135,-0.005829406,25.02383,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444513,4432043
598,352.05542,11.33618,3506.06836,0.00366083,2.797002221,-0.00095514,25.04891,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450937,4433864
308,291.5813,16.90326,3506.35205,0.30004583,0.748712071,-0.043493951,25.53483,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445791,4434770
1207,59.61894,10.11857,3506.66479,0.0663275,1.827316421,-0.008241713,24.94337,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449379,4434753
388,170.30659,15.47442,3507.87817,0.04957333,1.228637286,-0.002505944,27.30619,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449448,4433785
1697,24.90551,4.41922,3508.11499,0.09398417,1.65545774,-0.009472552,25.92868,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449879,4434364
1283,32.67671,25.82578,3508.11621,0.11782167,0.856960492,-0.003825804,20.44096,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448248,4434823
1104,36.70456,6.26157,3508.1748,0.00388167,2.999121925,-0.001017902,25.59562,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451865,4433834
206,153.64621,20.47483,3508.88306,0.54397417,0.765321077,-0.073178217,26.39497,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449516,4433816
15,183.89931,10.03914,3509.28979,0.00397917,2.784095799,-0.001066748,27.51933,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451792,4433659
419,359.88342,12.67794,3509.38843,0.003505,2.966823471,-0.000958811,24.53242,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449290,4434787
1404,4.67449,35.84879,3510.19092,0.18741667,0.742142583,-0.010921678,17.88076,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446639,4434805
994,90.38317,20.97614,3510.88159,0.28510833,0.700417869,-0.031589021,23.09562,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448538,4432360
1080,225.55624,51.21223,3511.61914,0.00842167,2.93261387,-0.003017622,24.18977,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446974,4431942
1647,93.23082,7.63458,3512.61548,0.072325,1.133953801,-0.006022797,25.77142,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448533,4432308
88,1.03278,44.45411,3513.4187,0.34552167,0.527624808,-0.019375035,15.02367,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446021,4434739
1384,179.15765,22.03708,3513.68555,0.03262,1.488119075,-0.005961119,27.38572,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449261,4433816
811,62.99836,14.96362,3514.31689,0.07788083,0.906952831,0.004714441,23.80214,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,450363,4434452
466,135.59738,9.96506,3514.84302,0.0649525,1.618735601,-0.007840594,26.50284,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450336,4434128
1016,59.18702,7.86753,3516.04663,0.0038425,3.051579367,-0.001011294,25.3478,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451816,4433791
899,160.03569,17.89163,3516.59692,0.00366083,2.903263345,-0.000970944,26.87423,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449910,4433843
465,25.77809,28.8771,3516.67407,0.11782167,0.856960492,-0.003825804,19.53249,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448246,4434806
594,171.56917,60.68007,3516.78662,0.8406775,0.331534334,-0.03508514,18.29766,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445826,4431820
686,333.1525,14.27178,3517,0.00319333,2.805215878,-0.000838741,25.03535,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450134,4434473
525,338.55841,17.79783,3517.07666,0.00328917,2.798073908,-0.000857937,24.22246,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449186,4434722
493,321.0715,16.55063,3517.67041,0.0031075,2.835923601,-0.000818846,25.38593,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450112,4434457
4,61.39493,11.15495,3517.67236,0.18009417,0.838410305,-0.003597797,24.77549,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449461,4434569
1410,344.50394,14.37598,3517.69946,0.00330417,2.852723257,-0.00088521,24.68695,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449224,4434736
626,136.45688,15.71182,3518.76514,0.29549667,0.985049562,-0.024582727,26.08641,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450046,4433924
1730,13.98807,31.15438,3519.59985,0.00230083,2.640362636,-0.00050451,19.09733,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448110,4434856
1003,143.1402,54.44242,3519.69458,0.59506333,0.666393609,-0.090353217,17.48465,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447228,4433674
851,172.70203,57.55329,3519.93408,0.03284917,1.223789631,-0.004300664,19.86342,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446474,4435734
393,278.75244,21.39297,3521.24658,0.89428667,0.421877649,-0.035252448,26.09056,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445106,4432326
1432,338.22983,17.08519,3521.85425,0.00344667,2.76326198,-0.000896294,24.51125,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449227,4434719
475,137.10258,17.85458,3522.19897,0.16785167,0.835739487,-0.011999021,26.02154,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450111,4434003
1106,359.93631,17.52488,3522.86816,0.2118575,0.731441767,-0.018273531,23.5307,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,448714,4434642
944,143.36273,12.90506,3523.97559,0.4543725,0.736494233,-0.043856678,26.56861,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449490,4433877
762,142.56802,4.15516,3524.32104,0.12581917,0.877635526,-0.009887517,26.78561,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448390,4432249
533,54.65364,28.64944,3524.70728,0.10407833,1.092888984,-0.006150699,19.48273,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447807,4433108
522,58.92609,10.39161,3525.37891,0.02675333,1.996143062,-0.000481678,24.82913,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449301,4434684
1174,154.07292,41.98646,3525.61938,0.092635,1.193904979,0.006296154,22.89144,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,447950,4431993
1071,233.80435,26.22349,3525.71069,0.56505667,0.493311935,-0.032655594,27.48695,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444974,4433027
1524,24.49885,27.13296,3525.96973,0.18468583,0.729539068,-0.015625909,19.41876,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447349,4433409
789,63.2402,14.44386,3527.12988,0.7457225,0.539220871,-0.060350524,23.93034,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449618,4434346
58,208.56218,43.90749,3527.43018,0.22612917,0.844323887,-0.018225699,25.60638,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444357,4433486
560,14.05061,24.40384,3527.96777,0.026035,1.657007084,-0.001250909,21.2436,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448133,4434830
14,137.21147,9.11262,3528.01147,0.00392917,2.824170931,-0.001003951,26.60789,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,450269,4434160
1653,183.50142,46.52768,3528.21924,0.03284917,1.223789631,-0.004300664,23.74618,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446447,4435728
167,318.28268,31.39092,3528.52368,0.89647333,0.453294213,-0.027157063,21.90503,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,445036,4432033
75,186.93668,11.80292,3528.59888,0.00345583,2.861465621,-0.000915839,27.71224,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449859,4433898
118,147.23096,12.89325,3529.58838,0.14618583,0.868504347,-0.012239545,26.66631,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448344,4432225
599,338.34943,4.11827,3529.80542,0.19274083,0.936065195,0.007951853,26.33274,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449748,4434156
160,357.7323,24.6312,3529.90698,0.1778625,0.767379269,-0.018650385,21.74706,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448392,4434700
1414,3.61167,12.01932,3530.32202,0.03541833,1.90886848,-0.003061818,24.70395,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448865,4434628
1321,343.55038,33.52636,3530.42188,0.05279167,1.375024291,-0.008568741,19.76399,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446711,4434772
1587,172.52544,14.17902,3530.94434,0.00360083,2.95222872,-0.000958427,27.4513,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449932,4433914
37,185.4805,20.04663,3531.06128,0.13775583,0.838729263,0.001327657,27.70289,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449289,4433862
658,328.27991,2.99689,3531.98315,0.01282083,2.377814253,-0.004213042,26.52247,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449781,4434112
539,163.74248,34.19961,3533.31299,0.11119,0.945316105,-0.009090769,25.17113,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,448171,4433855
340,338.52011,28.15938,3534.33716,0.0123025,1.927457572,-0.003688636,21.09246,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444483,4431931
725,30.11801,17.11897,3534.74194,0.18492583,0.810871923,-0.011082203,23.03142,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448538,4434652
555,115.3999,7.6519,3535.05981,0.3978075,0.796415664,-0.025493322,26.23267,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449601,4434046
617,66.67542,10.70405,3535.45239,0.786975,0.532847864,-0.072111119,25.14298,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,449599,4434299
1243,78.07471,5.0522,3535.50854,0.1959225,1.086670855,-0.023573741,26.05178,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449625,4434127
1100,83.24644,10.54207,3536.2583,0.02297167,1.77261488,0.000713986,25.16897,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450280,4434312
719,153.62735,26.59598,3536.50073,0.17186917,0.588227412,-0.013228916,25.25761,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447339,4433920
1127,189.3046,35.08438,3538.27075,0.00429,2.619972903,-0.000961049,26.25441,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447612,4433933
380,178.8967,46.04858,3538.43701,0.02184833,1.654736088,-0.003276503,23.72266,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447785,4433888
661,139.38756,26.00603,3539.46289,0.4138975,0.855777064,-0.068157448,24.92053,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448979,4433798
640,120.52765,7.04633,3540.96997,0.53084083,0.77891333,-0.056891923,26.34571,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449575,4434145
1239,11.57214,31.77617,3541.45874,0.00083917,2.796640177,-0.000211294,19.00374,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,448035,4434838
1727,169.70065,5.4017,3542.24023,0.02591333,1.663152878,-0.006723217,26.95934,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448029,4433778
663,320.9086,30.36723,3542.85986,0.73838,0.393810235,-0.01130014,21.9932,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444785,4431908
1572,58.65336,12.24046,3545.05225,0.3593925,0.814306674,-0.017607937,24.43732,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449498,4434377
1369,108.1245,33.70761,3545.34863,0.95494917,0.295248537,-0.055188217,20.60418,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,445888,4432013
